23,2;23,7;47,2;27.05.2018 00:00:03
22,8;23,8;47,8;27.05.2018 00:20:03
22,7;23,9;47,8;27.05.2018 00:40:03
22,3;23,8;47,2;27.05.2018 01:00:03
21,9;23,8;48,3;27.05.2018 01:20:04
21,6;23,9;47,2;27.05.2018 01:40:03
21,2;23,8;47,2;27.05.2018 02:00:04
20,8;23,9;47,8;27.05.2018 02:20:03
20,6;23,8;47,8;27.05.2018 02:40:03
20,4;23,8;47,8;27.05.2018 03:00:03
20,1;23,8;48,3;27.05.2018 03:20:03
19,8;23,6;45,1;27.05.2018 03:40:03
19,8;23,4;44,5;27.05.2018 04:00:03
19,3;23,3;45,1;27.05.2018 04:20:03
19,3;23,2;44,5;27.05.2018 04:40:03
18,8;23,2;47,2;27.05.2018 05:00:03
18,6;23,3;47,2;27.05.2018 05:20:03
18,5;23,2;44,5;27.05.2018 05:40:03
18,3;23,2;47,2;27.05.2018 06:00:03
18,2;23,4;45,1;27.05.2018 06:20:03
18,6;23,4;45,1;27.05.2018 06:40:03
18,8;23,3;45,1;27.05.2018 07:00:03
18,9;23,3;46,2;27.05.2018 07:20:03
19,3;23,4;44,5;27.05.2018 07:40:03
19,9;23,2;44,5;27.05.2018 08:00:03
20,5;23,2;45,1;27.05.2018 08:20:03
20,7;23,2;44,5;27.05.2018 08:40:03
21,2;23,2;44,5;27.05.2018 09:00:03
21,5;23,2;44,0;27.05.2018 09:20:03
22,2;23,4;44,0;27.05.2018 09:40:03
23,4;23,4;44,0;27.05.2018 10:00:03
23,4;23,8;44,5;27.05.2018 10:20:03
24,3;23,6;44,0;27.05.2018 10:40:03
24,9;23,5;45,1;27.05.2018 11:00:03
25,1;23,5;44,5;27.05.2018 11:20:04
25,1;23,6;44,5;27.05.2018 11:40:03
25,2;23,6;44,0;27.05.2018 12:00:04
25,7;23,6;44,5;27.05.2018 12:20:03
26,1;23,6;44,5;27.05.2018 12:40:03
25,8;23,6;44,5;27.05.2018 13:00:03
26,0;23,6;44,0;27.05.2018 13:20:04
26,2;23,6;44,5;27.05.2018 13:40:03
27,3;23,6;44,5;27.05.2018 14:00:04
27,1;23,6;44,5;27.05.2018 14:20:03
26,8;23,6;44,5;27.05.2018 14:40:03
27,0;23,6;44,5;27.05.2018 15:00:03
27,6;23,6;44,0;27.05.2018 15:20:03
28,0;23,6;44,5;27.05.2018 15:40:03
30,9;23,8;47,8;27.05.2018 16:00:03
33,2;23,9;47,2;27.05.2018 16:20:03
34,5;24,0;47,8;27.05.2018 16:40:04
35,8;24,1;48,3;27.05.2018 17:00:03
36,4;24,1;45,1;27.05.2018 17:20:03
37,4;24,1;45,1;27.05.2018 17:40:03
37,4;23,9;45,1;27.05.2018 18:00:04
32,4;23,9;45,1;27.05.2018 18:20:03
31,4;23,9;45,1;27.05.2018 18:40:03
30,6;23,9;45,1;27.05.2018 19:00:03
29,9;23,8;46,2;27.05.2018 19:20:03
